mu,inc,y
585.1143607871995,582.7640215569409,790.0
584.1729352202456,581.834351700265,876.0
583.2362475542287,580.9092957412358,922.0
582.3042285610047,579.9888020773651,870.0
581.3768275398936,579.0728193531977,975.0
580.4539988417084,578.1612979515921,1070.0
579.5356972269778,577.2541890816065,1115.0
578.6218767864982,576.3514448363567,1306.0
577.7124909581844,575.4530181052396,1040.0
576.807493003267,574.5588625303935,922.0
575.9068363179186,573.668932504137,807.0
575.010474694366,572.7831831694348,1096.0
574.1183623062552,571.9015704056947,997.0
573.2304541025269,571.0240507925628,1102.0
572.3467056453517,570.1505815790733,1062.0
571.4670731144844,569.2811206625775,965.0
570.5915134819102,568.4156265888596,982.0
569.7199842911054,567.5540585456183,696.0
568.8524437444293,566.6963763514068,1026.0
567.9888506901802,565.8425404338632,1180.0
567.1291646078056,564.9925118116662,1174.0
566.2733455929182,564.1462520839414,1251.0
565.4213543437481,563.3037234238582,896.0
564.5731521499379,562.464888573857,796.0
563.7287008821722,561.6297108298168,882.0
562.8879629813376,560.7981540299952,1063.0
562.0509014469155,559.9701825395459,973.0
561.2174798250769,559.1457612417871,921.0
560.3876621977599,558.3248555320315,1028.0
559.5614131727955,557.5074313083896,896.0
558.738697874214,556.6934549602447,895.0
557.9194819323866,555.8828933585901,718.0
557.1037314738702,555.0757138440385,1072.0
556.2914131113819,554.2718842200702,930.0
555.4824939344705,553.4713727453491,1016.0
554.6769415006308,552.6741481247591,975.0
553.8747238266649,551.8801795016043,1067.0
553.075809379937,551.0894364467822,914.0
552.2801670696476,550.301888952381,829.0
551.4877662384308,549.5175074234139,1067.0
550.6985766543125,548.7362626714166,1142.0
549.9125685028738,547.9581259057159,1337.0
549.1297123796905,547.1830687281908,1262.0
548.3499792827947,546.4110631231451,1273.0
547.5733406051513,545.6420814521844,1217.0
546.7997681274691,544.8760964472312,1301.0
546.0292340111362,544.113081203308,1266.0
545.261710791497,543.3530091741122,1261.0
544.497171371151,542.5958541625878,1396.0
543.7355890133497,541.8415903174318,1416.0
542.9769373356169,541.0901921252953,1138.0
542.2211903033638,540.3416344050784,1110.0
541.4683222238034,539.5958923033904,1033.0
540.7183077400296,538.8529412876815,1264.0
539.9711218251941,538.1127571415855,1248.0
539.2267397767109,537.3753159580519,1184.0
538.4851372105763,536.6405941353878,1145.0
537.7462900559391,535.9085683717858,1091.0
537.0101745497511,535.1792156599695,1275.0
536.2767672314819,534.4525132821873,987.0
535.5460449380444,533.7284388062544,1278.0
534.8179847987305,533.0069700790336,1430.0
534.0925642301942,532.2880852230592,1374.0
533.3697609317616,531.5717626325786,1415.0
532.6495528806652,530.8579809668008,1273.0
531.931918327407,530.1467191481497,1247.0
531.2168357912444,529.437956355745,1411.0
530.504284055765,528.7316720230738,1588.0
529.7942421645569,528.0278458322864,1607.0
529.086689416976,527.3264577116352,1711.0
528.381605363915,526.6274878295371,1594.0
527.6789698037467,525.9309165932937,1703.0
526.9787627784253,525.236724643386,1499.0
526.2809645694545,524.5448928497499,1495.0
525.5855556941007,523.8554023097968,1750.0
524.892516901602,523.1682343423599,1798.0
524.2018291695496,522.4833704873454,1821.0
523.5134737002492,521.8007924986305,2006.0
522.8274319171462,521.1204823440639,1868.0
522.1436854613972,520.4424221997615,1686.0
521.4622161884602,519.7665944484761,1885.0
520.7830061647712,519.0929816752905,1868.0
520.1060376644646,518.421566665289,2126.0
519.4312931661373,517.7523323997157,2194.0
518.7587553497322,517.0852620541118,2029.0
