horizon,mae,rmse,mlpd,cov90
28,489.5,508.33748632183324,-9045.082846198717,0.0
28,577.6428571428571,597.7860343443486,-10672.568273210965,0.0
28,648.2857142857143,664.185053817297,-11976.91877402437,0.0
28,690.0,699.5926365699236,-12747.133179820945,0.0
28,669.4642857142857,681.4963840172385,-12367.963079376716,0.0
28,628.1428571428571,638.4751365558411,-11605.013146926069,0.0
28,586.6428571428571,597.0159725070774,-10838.759713375606,0.0
28,521.25,532.8160698456028,-9631.339175656056,0.0
28,500.14285714285717,511.4604439390066,-9241.612885090382,0.0
28,506.60714285714283,518.4692097208583,-9360.969911205708,0.0
28,519.75,531.1310371004773,-9603.642565994798,0.0
28,588.6785714285714,599.8356620179992,-10876.34524569864,0.0
28,695.4285714285714,714.5513077649298,-12847.354988937359,0.0
28,843.8928571428571,884.6479323921548,-15588.522871944295,0.0
28,1106.75,1187.6297372738454,-20441.72618410815,0.0
28,1751.7857142857142,2061.915146515145,-32350.993751084956,0.0
28,3838.035714285714,5213.878091210036,-70868.76837280326,0.0
28,7427.785714285715,9432.168974919214,-137144.8851927239,0.0
28,10696.214285714286,12020.688172598819,-197488.530998094,0.0
28,11560.142857142857,12373.666447627513,-213438.93068917637,0.0
28,10349.285714285714,11614.24721747266,-191083.39966350523,0.0
28,7311.428571428572,8698.16931888544,-134996.8115740081,0.0
28,4376.25,4660.875450415481,-80805.9057120157,0.0
28,3297.785714285714,3415.635142776732,-60894.59441299754,0.0
28,2617.6785714285716,2732.17633686303,-48337.941933570975,0.0
28,2102.8928571428573,2237.968251083367,-38833.52989614887,0.0
28,1623.1785714285713,1728.3364317830517,-29976.60770052042,0.0
28,1287.0714285714287,1330.0845032231168,-23771.06815691047,0.0
28,1169.8214285714287,1195.5447204397788,-21606.271001842608,0.0
28,1320.642857142857,1395.2800538140823,-24390.88431395471,0.0
28,1758.0357142857142,1931.2202563590276,-32466.435296068183,0.0
28,2285.785714285714,2455.194682417553,-42210.232566919374,0.0
28,2681.4285714285716,2771.0859397922477,-49514.952391404346,0.0
28,2754.214285714286,2828.62552437449,-50858.785870045926,0.0
28,2454.8571428571427,2571.566976433963,-45331.800580545234,0.0
28,1960.0714285714287,2097.4450103467725,-36196.628190352894,0.0
28,1476.5357142857142,1598.8386075076942,-27269.11713540362,0.0
28,1071.25,1165.6123926932144,-19786.26065430738,0.0
28,801.3571428571429,861.9088035948383,-14803.140750469654,0.0
28,650.5357142857143,673.8534972190066,-12018.454986153334,0.0
28,604.4285714285714,617.6607367433078,-11167.149763093066,0.0
28,655.7142857142857,673.9384244869854,-12114.076448439717,0.0
28,768.75,801.3403280932338,-14201.121508893859,0.0
28,976.0714285714286,1041.4049918945352,-18028.974188050386,0.0
28,1225.642857142857,1301.9715544401993,-22636.874303585035,0.0
28,1500.5357142857142,1568.2122555864141,-27712.260953628876,0.0
28,1707.142857142857,1752.814369602701,-31526.867244065677,0.0
28,1715.8214285714287,1757.6378121135847,-31687.102689326253,0.0
28,1586.357142857143,1645.132973348963,-29296.794033551978,0.0
28,1372.5714285714287,1434.5648668299586,-25349.6544307301,0.0
28,1158.4285714285713,1195.293478606823,-21395.914274106664,0.0
28,993.8214285714286,1021.1939615679565,-18356.731232153696,0.0
28,885.5357142857143,913.4601211093689,-16357.405239103842,0.0
28,803.3214285714286,829.9260509226108,-14839.441299851675,0.0
28,734.8928571428571,752.9285917573554,-13576.010306055843,0.0
28,732.75,749.2537477860411,-13536.446900269919,0.0
28,769.4285714285714,787.6472651420269,-14213.665768872324,0.0
28,819.2857142857143,836.9251118571738,-15134.208285725177,0.0
28,878.1785714285714,895.3906370166839,-16221.578692977331,0.0
28,896.0357142857143,914.5307344675269,-16551.281598526166,0.0
28,893.0357142857143,912.2946148507698,-16495.890113004058,0.0
28,870.0,890.4084536243545,-16070.569664556473,0.0
28,822.6428571428571,841.5369867094375,-15196.191725758992,0.0
28,796.1071428571429,813.8142338045318,-14706.249339320946,0.0
28,803.5714285714286,819.9918118058079,-14844.068429699017,0.0
28,860.2142857142857,884.1126301875473,-15889.888851362022,0.0
28,935.0357142857143,960.6158552868943,-17271.34921315969,0.0
28,1021.7142857142857,1043.8256559406843,-18871.731432285418,0.0
28,1054.8214285714287,1081.3730854797525,-19482.993717491598,0.0
28,1008.2142857142857,1042.063886168762,-18622.46222556466,0.0
28,940.3928571428571,980.1533954292198,-17370.242924960403,0.0
28,820.5,863.3540078421729,-15156.60153184262,0.0
28,696.1428571428571,730.8930936092598,-12860.52111851752,0.0
28,591.7857142857143,620.9115994130841,-10933.69002273085,0.0
28,511.7142857142857,527.3816048582441,-9455.260508281071,0.0
28,484.17857142857144,494.8383935329652,-8946.841887879482,0.0
28,475.89285714285717,485.2151584606565,-8793.854614947242,0.0
28,484.57142857142856,493.81242824144704,-8954.098812925009,0.0
28,484.42857142857144,493.53571299349755,-8951.461615516735,0.0
28,459.7142857142857,469.75928486224274,-8495.12586500246,0.0
28,436.67857142857144,447.2565179593729,-8069.7823328598415,0.0
28,410.85714285714283,420.7970328521137,-7593.001786565007,0.0
28,385.67857142857144,393.6707743425064,-7128.090161531777,0.0
28,371.2857142857143,377.9816700015265,-6862.331099949338,0.0
28,368.89285714285717,377.1837843052868,-6818.1429159492445,0.0
28,364.92857142857144,373.25077743675615,-6744.942947169124,0.0
28,352.32142857142856,361.8172881441682,-6512.149480422822,0.0
28,331.64285714285717,343.24689156848683,-6130.311794205182,0.0
28,293.10714285714283,303.38324419312096,-5418.73776407903,0.0
28,260.5,269.80111722738076,-4816.625833562495,0.0
28,232.14285714285714,240.17404403592707,-4292.981264324048,0.0
28,210.85714285714286,216.1864274846398,-3899.9152536910074,0.0
28,190.03571428571428,196.1987876764642,-3515.402000287468,0.0
28,163.28571428571428,170.5855461972924,-3021.384454800211,0.0
28,137.21428571428572,145.19961629229113,-2539.874137261886,0.0
28,112.5,116.9480959351504,-2083.428661575641,0.0
28,98.67857142857143,101.37818164815205,-1828.1460176708024,0.0
28,92.67857142857143,94.6521828289539,-1717.318410358083,0.0
28,93.17857142857143,95.03627127125125,-1726.5552867553508,0.0
28,95.14285714285714,97.48955988060612,-1762.8338293255133,0.0
28,105.71428571428571,109.25363674888422,-1958.0931412676066,0.0
28,131.32142857142858,139.71693322060653,-2431.0324205564784,0.0
28,167.25,178.66239111799663,-3094.5685226338705,0.0
28,211.5,221.85468216830583,-3911.761365073512,0.0
28,265.14285714285717,275.57757528507284,-4902.35268616351,0.0
28,319.32142857142856,331.83747097465823,-5902.789656807526,0.0
28,380.4642857142857,394.1987805301135,-7031.795093984448,0.0
28,463.07142857142856,482.10868661981783,-8557.097201375522,0.0
28,551.8214285714286,574.2137792544813,-10195.794730024558,0.0
28,634.7142857142857,658.2107239652489,-11726.327804561224,0.0
28,639.6785714285714,663.22133237275,-11817.987214492188,0.0
28,614.1428571428571,640.0686905101894,-11346.495286807685,0.0
28,562.1428571428571,586.594225776461,-10386.371745353801,0.0
28,495.89285714285717,505.4242560180789,-9163.14072055036,0.0
28,500.10714285714283,508.24266560655565,-9240.956878879748,0.0
28,521.9642857142857,531.6504289205724,-9644.529915333298,0.0
28,557.75,569.1925672137933,-10305.278755901405,0.0
28,619.5357142857143,633.9314124684829,-11446.086007197862,0.0
28,683.2142857142857,699.516108259335,-12621.834279309145,0.0
28,758.1071428571429,779.559697155113,-14004.62833977832,0.0
28,804.2142857142857,825.6354262886599,-14855.93189998939,0.0
28,796.5714285714286,822.6654414593022,-14714.810256220682,0.0
28,760.0714285714286,791.619361995217,-14040.880937094074,0.0
28,651.6785714285714,687.8753261207399,-12039.5348376144,0.0
28,523.5,565.6157201290845,-9672.828952885933,0.0
28,411.2857142857143,451.5974028775124,-7600.851730366055,0.0
28,307.17857142857144,330.1375795461211,-5678.539879078849,0.0
28,235.42857142857142,246.31222926544731,-4353.6439580121805,0.0
28,198.92857142857142,206.641857189818,-3679.622007422317,0.0
28,168.17857142857142,175.47150765865095,-3111.7460137787975,0.0
28,142.82142857142858,148.5973706746811,-2643.447766476565,0.0
28,118.57142857142857,125.58036698237734,-2195.5497553681666,0.0
28,93.28571428571429,98.55600293379248,-1728.5028582511861,0.0
28,73.60714285714286,79.00248639848532,-1364.9602766193948,0.0
28,57.32142857142857,60.21894576104292,-1064.083839550514,0.0
